20230301-135234
Ley de Fitts [ 1D - Original - Completo - Secuencial ] ( Full HD (1080p) )
15
IDTest,IDRepetition,A(pixels),W(pixels),H(pixels),MT(ms),X(pixels),Y(pixels),XTarget(pixels),YTarget(pixels),Correct
4,15,256,128,810,680,876,592,832,540,1
5,1,1024,64,810,1219,455,549,448,540,1
5,2,1024,64,810,931,1467,593,1472,540,1
5,3,1024,64,810,947,461,566,448,540,1
5,4,1024,64,810,599,1448,567,1472,540,1
5,5,1024,64,810,1040,430,564,448,540,1
5,6,1024,64,810,621,1482,570,1472,540,1
5,7,1024,64,810,785,454,595,448,540,1
5,8,1024,64,810,1013,1474,623,1472,540,1
5,9,1024,64,810,1071,462,609,448,540,1
5,10,1024,64,810,870,1456,633,1472,540,1
5,11,1024,64,810,1019,431,612,448,540,1
5,12,1024,64,810,809,1452,611,1472,540,1
5,13,1024,64,810,879,460,564,448,540,1
5,14,1024,64,810,638,1488,619,1472,540,1
5,15,1024,64,810,1430,462,621,448,540,1
6,1,512,32,810,1133,711,584,704,540,1
6,2,512,32,810,1312,1225,651,1216,540,1
6,3,512,32,810,1001,701,562,704,540,1
6,4,512,32,810,1089,1223,529,1216,540,1
6,5,512,32,810,1241,703,508,704,540,1
6,6,512,32,810,970,1225,622,1216,540,1
6,7,512,32,810,940,702,614,704,540,1
6,8,512,32,810,1110,1225,487,1216,540,1
6,9,512,32,810,1177,716,779,704,540,1
6,10,512,32,810,1551,1206,481,1216,540,1
6,11,512,32,810,990,708,588,704,540,1
6,12,512,32,810,1096,1219,651,1216,540,1
6,13,512,32,810,982,707,621,704,540,1
6,14,512,32,810,961,1209,657,1216,540,1
6,15,512,32,810,995,714,616,704,540,1
7,1,128,32,810,774,893,588,896,540,1
7,2,128,32,810,740,1022,619,1024,540,1
7,3,128,32,810,729,909,594,896,540,1
7,4,128,32,810,860,1025,611,1024,540,1
7,5,128,32,810,710,905,604,896,540,1
7,6,128,32,810,810,1022,620,1024,540,1
7,7,128,32,810,790,888,594,896,540,1
7,8,128,32,810,577,1028,613,1024,540,1
7,9,128,32,810,662,901,587,896,540,1
7,10,128,32,810,799,1024,616,1024,540,1
7,11,128,32,810,556,898,616,896,540,1
7,12,128,32,810,856,1019,633,1024,540,1
7,13,128,32,810,766,897,614,896,540,1
7,14,128,32,810,762,1016,632,1024,540,1
7,15,128,32,810,951,900,612,896,540,1
8,1,512,64,810,925,713,560,704,540,1
8,2,512,64,810,734,1210,653,1216,540,1
8,3,512,64,810,1183,696,573,704,540,1
8,4,512,64,810,1360,1221,709,1216,540,1
8,5,512,64,810,757,678,706,704,540,1
8,6,512,64,810,1420,1225,736,1216,540,1
8,7,512,64,810,1130,724,745,704,540,1
8,8,512,64,810,751,1221,763,1216,540,1
8,9,512,64,810,757,722,717,704,540,1
8,10,512,64,810,521,1230,721,1216,540,1
8,11,512,64,810,1361,715,742,704,540,1
8,12,512,64,810,786,1224,787,1216,540,1
8,13,512,64,810,900,712,734,704,540,1
8,14,512,64,810,509,1221,731,1216,540,1
8,15,512,64,810,780,707,737,704,540,1
9,1,256,32,810,1130,842,601,832,540,1
9,2,256,32,810,1026,1090,656,1088,540,1
9,3,256,32,810,732,841,643,832,540,1
9,4,256,32,810,1085,1084,655,1088,540,1
9,5,256,32,810,861,838,630,832,540,1
9,6,256,32,810,870,1091,656,1088,540,1
9,7,256,32,810,750,825,658,832,540,1
9,8,256,32,810,920,1099,718,1088,540,1
9,9,256,32,810,821,843,704,832,540,1
9,10,256,32,810,935,1088,703,1088,540,1
9,11,256,32,810,676,837,699,832,540,1
9,12,256,32,810,893,1085,726,1088,540,1
9,13,256,32,810,1149,841,703,832,540,1
9,14,256,32,810,963,1094,735,1088,540,1
9,15,256,32,810,1247,838,611,832,540,1
10,1,1024,16,810,1828,450,543,448,540,1
10,2,1024,16,810,1513,1473,631,1472,540,1
10,3,1024,16,810,1193,446,611,448,540,1
10,4,1024,16,810,1681,1475,646,1472,540,1
10,5,1024,16,810,1257,445,575,448,540,1
10,6,1024,16,810,1370,1476,568,1472,540,1
10,7,1024,16,810,1190,448,568,448,540,1
10,8,1024,16,810,1020,1473,631,1472,540,1
10,9,1024,16,810,1330,451,609,448,540,1
10,10,1024,16,810,1641,1474,614,1472,540,1
10,11,1024,16,810,939,449,632,448,540,1
10,12,1024,16,810,1147,1469,663,1472,540,1
10,13,1024,16,810,1321,447,645,448,540,1
10,14,1024,16,810,1645,1475,696,1472,540,1
10,15,1024,16,810,1700,449,693,448,540,1
11,1,128,64,810,510,874,575,896,540,1
11,2,128,64,810,1230,1037,616,1024,540,1
11,3,128,64,810,742,875,610,896,540,1
11,4,128,64,810,556,1016,634,1024,540,1
11,5,128,64,810,545,907,621,896,540,1
11,6,128,64,810,554,1033,641,1024,540,1
11,7,128,64,810,517,915,640,896,540,1
11,8,128,64,810,600,1021,653,1024,540,1
11,9,128,64,810,698,912,630,896,540,1
11,10,128,64,810,832,1008,656,1024,540,1
11,11,128,64,810,643,909,637,896,540,1
11,12,128,64,810,798,1004,651,1024,540,1
11,13,128,64,810,654,914,650,896,540,1
11,14,128,64,810,811,1015,670,1024,540,1
11,15,128,64,810,728,914,651,896,540,1
12,1,256,64,810,541,852,585,832,540,1
12,2,256,64,810,751,1080,645,1088,540,1
12,3,256,64,810,592,849,642,832,540,1
12,4,256,64,810,964,1076,673,1088,540,1
12,5,256,64,810,741,821,655,832,540,1
12,6,256,64,810,710,1068,685,1088,540,1
12,7,256,64,810,647,810,677,832,540,1
12,8,256,64,810,583,1077,670,1088,540,1
12,9,256,64,810,646,859,666,832,540,1
12,10,256,64,810,839,1070,689,1088,540,1
12,11,256,64,810,569,817,673,832,540,1
12,12,256,64,810,760,1083,701,1088,540,1
12,13,256,64,810,510,830,702,832,540,1
12,14,256,64,810,820,1075,734,1088,540,1
12,15,256,64,810,530,828,730,832,540,1
13,1,256,16,810,1205,834,569,832,540,1
13,2,256,16,810,1094,1085,644,1088,540,1
13,3,256,16,810,1155,829,612,832,540,1
13,4,256,16,810,1100,1086,672,1088,540,1
13,5,256,16,810,990,833,611,832,540,1
13,6,256,16,810,1259,1091,670,1088,540,1
13,7,256,16,810,1017,828,628,832,540,1
13,8,256,16,810,1229,1084,682,1088,540,1
13,9,256,16,810,774,836,662,832,540,1
13,10,256,16,810,814,1091,687,1088,540,1
13,11,256,16,810,899,834,676,832,540,1
13,12,256,16,810,810,1089,716,1088,540,1
13,13,256,16,810,1130,836,698,832,540,1
13,14,256,16,810,1260,1085,732,1088,540,1
13,15,256,16,810,1011,838,737,832,540,1
14,1,1024,128,810,836,486,563,448,540,1
14,2,1024,128,810,923,1476,624,1472,540,1
14,3,1024,128,810,740,472,595,448,540,1
14,4,1024,128,810,841,1449,599,1472,540,1
14,5,1024,128,810,759,475,556,448,540,1
14,6,1024,128,810,760,1437,623,1472,540,1
14,7,1024,128,810,724,438,596,448,540,1
14,8,1024,128,810,631,1458,592,1472,540,1
14,9,1024,128,810,777,475,597,448,540,1
14,10,1024,128,810,835,1498,591,1472,540,1
14,11,1024,128,810,910,450,604,448,540,1
14,12,1024,128,810,890,1444,648,1472,540,1
14,13,1024,128,810,619,471,627,448,540,1
14,14,1024,128,810,762,1425,665,1472,540,1
14,15,1024,128,810,877,487,632,448,540,1
15,1,512,16,810,1260,704,515,704,540,1
15,2,512,16,810,1326,1216,670,1216,540,1
15,3,512,16,810,1965,708,646,704,540,1
15,4,512,16,810,1340,1217,658,1216,540,1
15,5,512,16,810,1120,702,671,704,540,1
15,6,512,16,810,1640,1217,723,1216,540,1
15,7,512,16,810,1534,709,678,704,540,1
15,8,512,16,810,1813,1215,696,1216,540,1
15,9,512,16,810,1229,700,675,704,540,1
15,10,512,16,810,1191,1218,668,1216,540,1
15,11,512,16,810,1075,707,707,704,540,1
15,12,512,16,810,1426,1216,595,1216,540,1
15,13,512,16,810,1263,700,588,704,540,1
15,14,512,16,810,1057,1214,703,1216,540,1
15,15,512,16,810,1110,707,691,704,540,1
16,1,512,128,810,682,738,574,704,540,1
16,2,512,128,810,785,1187,643,1216,540,1
16,3,512,128,810,562,734,613,704,540,1
16,4,512,128,810,555,1176,682,1216,540,1
16,5,512,128,810,599,666,669,704,540,1
16,6,512,128,810,511,1226,692,1216,540,1
16,7,512,128,810,580,739,675,704,540,1
16,8,512,128,810,618,1186,694,1216,540,1
16,9,512,128,810,639,747,670,704,540,1
16,10,512,128,810,463,1164,667,1216,540,1
16,11,512,128,810,505,753,668,704,540,1
16,12,512,128,810,504,1209,691,1216,540,1
16,13,512,128,810,759,761,642,704,540,1
16,14,512,128,810,840,1184,702,1216,540,1
16,15,512,128,810,750,691,691,704,540,1
